 ID,Company,Product,Issue,State,Submitted via,Date received,Date resolved,Timely response?,Consumer disputed?,state name,Date received.1,Date resolved.1,Resolution time(in days),Year,QTR (US FLY),Consumer disputed
351572,BB&T Financial,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",VA,Web,03/13/2013,03/13/2013,Yes,No,Virginia,3/13/2013,3/13/2013,0,2013,Q1,0
957950,Encore Capital Group,Cobrança de Dívidas,Táticas de comunicação,CA,Web,07/29/2014,07/29/2014,Yes,No,California,7/29/2014,7/29/2014,0,2014,Q3,0
1523827,Bank of America,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",GA,Phone,08/18/2015,08/18/2015,Yes,No,Georgia,8/18/2015,8/18/2015,0,2015,Q3,0
2082407,Wells Fargo & Company,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",TX,Phone,08/25/2016,08/30/2016,Yes,No,Texas,8/25/2016,8/30/2016,5,2016,Q3,0
364567,"SunTrust Banks, Inc.",Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",FL,Email,03/26/2013,03/27/2013,Yes,No,Florida,3/26/2013,3/27/2013,1,2013,Q1,0
1230694,"Pine Court Holdings, LLC",Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",AL,Web,9/2/2015,12/2/2015,Yes,No,Alabama,2/9/2015,2/12/2015,3,2015,Q1,0
2069825,Trans National Credit Corporation,Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",FL,Web,08/18/2016,10/18/2016,Yes,Yes,Florida,8/18/2016,10/18/2016,61,2016,Q3,1
1229584,Ocwen,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",WA,Web,6/2/2015,6/2/2015,No,No,Washington,2/6/2015,2/6/2015,0,2015,Q1,0
1899038,"Navient Solutions, Inc.",Empréstimo Estudantil,Lidando com meu credor ou agente,NC,Phone,04/27/2016,04/27/2016,Yes,Yes,North Carolina,4/27/2016,4/27/2016,0,2016,Q2,1
1067321,JPMorgan Chase & Co.,Conta Bancária ou Serviço Bancário,"Fazendo/recebendo pagamentos, enviando dinheiro",TX,Email,10/10/2014,12/16/2014,Yes,No,Texas,10/10/2014,12/16/2014,67,2014,Q4,0
1193377,Citibank,Cartão de Crédito,Publicidade e marketing,NY,Web,01/14/2015,01/14/2015,Yes,No,New York,1/14/2015,1/14/2015,0,2015,Q1,0
1845181,Capital One,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",MD,Email,03/22/2016,03/23/2016,Yes,No,Maryland,3/22/2016,3/23/2016,1,2016,Q1,0
455490,Equifax,Relatório de Crédito,Monitoramento de crédito ou proteção de identidade,TX,Web,11/7/2013,11/7/2013,Yes,No,Texas,7/11/2013,7/11/2013,0,2013,Q3,0
1743998,Banco Popular North America,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",NY,Email,01/16/2016,01/21/2016,Yes,No,New York,1/16/2016,1/21/2016,5,2016,Q1,0
1361063,JPMorgan Chase & Co.,Cartão de Crédito,Fechamento/cancelamento de conta,FL,Web,5/5/2015,5/5/2015,Yes,No,Florida,5/5/2015,5/5/2015,0,2015,Q2,0
379300,Capital One,Cartão de Crédito,Multa por atraso,CA,Email,10/4/2013,11/4/2013,Yes,No,California,4/10/2013,4/11/2013,1,2013,Q2,0
726530,Ocwen,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",FL,Email,02/22/2014,02/24/2014,Yes,Yes,Florida,2/22/2014,2/24/2014,2,2014,Q1,1
781068,Synchrony Financial,Cobrança de Dívidas,Tomada ou ameaça de ação ilegal,WY,Web,03/27/2014,03/30/2014,Yes,No,Wyoming,3/27/2014,3/30/2014,3,2014,Q1,0
539688,Credit Acceptance Corporation,Empréstimo Pessoal,Problemas ao não conseguir pagar,CO,Web,09/24/2013,09/25/2013,Yes,No,Colorado,9/24/2013,9/25/2013,1,2013,Q3,0
1834824,"TransUnion Intermediate Holdings, Inc.",Relatório de Crédito,Uso indevido do meu relatório de crédito,FL,Web,03/16/2016,03/18/2016,Yes,No,Florida,3/16/2016,3/18/2016,2,2016,Q1,0
628979,Bank of America,Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",NJ,Web,10/12/2013,12/17/2013,Yes,Yes,New Jersey,12/10/2013,12/17/2013,7,2013,Q4,1
845820,JPMorgan Chase & Co.,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",IL,Web,9/5/2014,9/5/2014,Yes,No,Illinois,5/9/2014,5/9/2014,0,2014,Q2,0
1846151,"Navient Solutions, Inc.",Empréstimo Estudantil,Não consigo pagar meu empréstimo,OR,Web,03/23/2016,03/28/2016,Yes,No,Oregon,3/23/2016,3/28/2016,5,2016,Q1,0
552509,TD Bank US Holding Company,Conta Bancária ou Serviço Bancário,Depósitos e saques,NJ,Email,4/10/2013,4/10/2013,Yes,No,New Jersey,10/4/2013,10/4/2013,0,2013,Q4,0
1111514,"Receivables Management Partners, LLC",Cobrança de Dívidas,Tomada ou ameaça de ação ilegal,IN,Web,11/11/2014,11/17/2014,Yes,No,Indiana,11/11/2014,11/17/2014,6,2014,Q4,0
1118731,"Wyndham Capital Mortgage, Inc.",Empréstimo Imobiliário,Decisão de crédito / Subscrição,CA,Web,11/16/2014,11/16/2014,Yes,No,California,11/16/2014,11/16/2014,0,2014,Q4,0
418921,Amex,Conta Bancária ou Serviço Bancário,Depósitos e saques,OK,Phone,05/29/2013,05/30/2013,Yes,No,Oklahoma,5/29/2013,5/30/2013,1,2013,Q2,0
716652,Santander Consumer USA Holdings Inc,Empréstimo Pessoal,Gerenciamento do empréstimo ou leasing,CO,Web,02/14/2014,02/14/2014,Yes,No,Colorado,2/14/2014,2/14/2014,0,2014,Q1,0
1561170,"FAIR COLLECTIONS & OUTSOURCING, INC.",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",PA,Web,11/9/2015,11/9/2015,Yes,Yes,Pennsylvania,9/11/2015,9/11/2015,0,2015,Q3,1
1857037,Immediate Credit Recovery,Empréstimo Estudantil,Lidando com meu credor ou agente,TX,Web,03/30/2016,4/4/2016,Yes,No,Texas,3/30/2016,4/4/2016,5,2016,Q1,0
1697674,The Western Union Company,Transferências de Dinheiro,Dinheiro não estava disponível como prometido,MA,Phone,12/15/2015,12/17/2015,Yes,No,Massachusetts,12/15/2015,12/17/2015,2,2015,Q4,0
1171471,"Portfolio Recovery Associates, Inc.",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",NJ,Web,12/26/2014,12/26/2014,Yes,No,New Jersey,12/26/2014,12/26/2014,0,2014,Q4,0
1746120,"Credit Bureau Collection Services, Inc.",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",FL,Web,01/17/2016,01/17/2016,Yes,No,Florida,1/17/2016,1/17/2016,0,2016,Q1,0
379904,JPMorgan Chase & Co.,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",WA,Fax,11/4/2013,12/4/2013,Yes,No,Washington,4/11/2013,4/12/2013,1,2013,Q2,0
1326575,Equifax,Relatório de Crédito,Incapaz de obter relatório de crédito/score,FL,Web,04/13/2015,04/13/2015,Yes,Yes,Florida,4/13/2015,4/13/2015,0,2015,Q2,1
1829492,Experian,Relatório de Crédito,Investigação da empresa de relatório de crédito,WA,Web,12/3/2016,12/3/2016,Yes,No,Washington,3/12/2016,3/12/2016,0,2016,Q1,0
1560980,Bank of America,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",CA,Web,11/9/2015,11/9/2015,Yes,Yes,California,9/11/2015,9/11/2015,0,2015,Q3,1
597890,Crescent Mortgage,Empréstimo Imobiliário,"Aplicação, originador, corretor hipotecário",NH,Email,11/14/2013,11/20/2013,Yes,No,New Hampshire,11/14/2013,11/20/2013,6,2013,Q4,0
964221,Santander Consumer USA Holdings Inc,Empréstimo Pessoal,Contratação de empréstimo ou leasing,FL,Web,1/8/2014,1/8/2014,Yes,Yes,Florida,8/1/2014,8/1/2014,0,2014,Q3,1
887842,PNC Bank N.A.,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",NY,Web,10/6/2014,10/6/2014,Yes,No,New York,6/10/2014,6/10/2014,0,2014,Q2,0
2052811,Great Lakes,Empréstimo Estudantil,Não consigo pagar meu empréstimo,TX,Web,9/8/2016,9/8/2016,Yes,No,Texas,8/9/2016,8/9/2016,0,2016,Q3,0
2117253,"Enova International, Inc.",Empréstimo Pessoal,Problemas ao não conseguir pagar,VA,Web,09/17/2016,10/20/2016,Yes,Yes,Virginia,9/17/2016,10/20/2016,33,2016,Q3,1
751026,JPMorgan Chase & Co.,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",TX,Postal mail,8/3/2014,10/3/2014,Yes,No,Texas,3/8/2014,3/10/2014,2,2014,Q1,0
797185,Greystone Alliance LLC,Cobrança de Dívidas,Contato inadequado ou compartilhamento de informações,TX,Web,7/4/2014,7/4/2014,Yes,No,Texas,4/7/2014,4/7/2014,0,2014,Q2,0
1968798,Bank of America,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",CA,Email,06/14/2016,06/16/2016,Yes,No,California,6/14/2016,6/16/2016,2,2016,Q2,0
1523722,Citibank,Cartão de Crédito,Taxa de juros ou APR,MA,Phone,08/18/2015,08/26/2015,Yes,No,Massachusetts,8/18/2015,8/26/2015,8,2015,Q3,0
817232,BB&T Financial,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",FL,Phone,04/21/2014,04/24/2014,Yes,Yes,Florida,4/21/2014,4/24/2014,3,2014,Q2,1
2085809,"Social Finance, Inc.",Outro Serviço Financeiro,Publicidade e marketing,VA,Web,08/29/2016,09/20/2016,Yes,Yes,Virginia,8/29/2016,9/20/2016,22,2016,Q3,1
1421915,JPMorgan Chase & Co.,Cartão de Crédito,Atendimento ao cliente / Relações com o cliente,MO,Web,06/15/2015,06/15/2015,Yes,No,Missouri,6/15/2015,6/15/2015,0,2015,Q2,0
1931391,Fifth Third Financial Corporation,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",IL,Postal mail,05/18/2016,05/23/2016,Yes,No,Illinois,5/18/2016,5/23/2016,5,2016,Q2,0
695334,Wells Fargo & Company,Cobrança de Dívidas,Tomada ou ameaça de ação ilegal,TX,Web,01/31/2014,01/31/2014,Yes,No,Texas,1/31/2014,1/31/2014,0,2014,Q1,0
2037726,"Convergent Resources, Inc.",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",IL,Web,07/29/2016,07/29/2016,Yes,No,Illinois,7/29/2016,7/29/2016,0,2016,Q3,0
1201585,"MNE Services, Inc",Empréstimo Consignado,Cobranças ou juros inesperados,KY,Web,01/21/2015,01/21/2015,Yes,No,Kentucky,1/21/2015,1/21/2015,0,2015,Q1,0
695758,Ocwen,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",WY,Web,2/2/2014,2/2/2014,Yes,No,Wyoming,2/2/2014,2/2/2014,0,2014,Q1,0
1819381,"SunTrust Banks, Inc.",Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",FL,Phone,7/3/2016,8/3/2016,Yes,Yes,Florida,3/7/2016,3/8/2016,1,2016,Q1,1
516243,"Credit Protection Association, L.P.",Cobrança de Dívidas,Tomada ou ameaça de ação ilegal,VA,Email,5/9/2013,6/9/2013,Yes,No,Virginia,9/5/2013,9/6/2013,1,2013,Q3,0
1923615,Regions Financial Corporation,Empréstimo Imobiliário,"Aplicação, originador, corretor hipotecário",FL,Web,05/15/2016,05/15/2016,Yes,No,Florida,5/15/2016,5/15/2016,0,2016,Q2,0
1020497,Amex,Cartão de Crédito,Publicidade e marketing,GA,Postal mail,9/9/2014,12/9/2014,Yes,No,Georgia,9/9/2014,9/12/2014,3,2014,Q3,0
1552292,"Navient Solutions, Inc.",Empréstimo Estudantil,Lidando com meu credor ou agente,CA,Web,4/9/2015,4/9/2015,Yes,No,California,9/4/2015,9/4/2015,0,2015,Q3,0
736052,HSBC North America Holdings Inc.,Cobrança de Dívidas,Tomada ou ameaça de ação ilegal,SC,Web,02/27/2014,02/27/2014,Yes,No,South Carolina,2/27/2014,2/27/2014,0,2014,Q1,0
2005665,Experian,Relatório de Crédito,Investigação da empresa de relatório de crédito,OH,Web,11/7/2016,12/7/2016,Yes,No,Ohio,7/11/2016,7/12/2016,1,2016,Q3,0
563259,Bank of America,Conta Bancária ou Serviço Bancário,Problemas causados por fundos insuficientes,NJ,Email,10/18/2013,10/18/2013,Yes,No,New Jersey,10/18/2013,10/18/2013,0,2013,Q4,0
1792850,"PayPal Holdings, Inc.",Cartão Pré-Pago,"Gerenciamento, abertura ou fechamento de conta",UT,Postal mail,02/18/2016,02/23/2016,Yes,Yes,Utah,2/18/2016,2/23/2016,5,2016,Q1,1
1813248,"Credit Service Company, INC",Cobrança de Dívidas,Táticas de comunicação,CO,Web,3/3/2016,3/3/2016,Yes,Yes,Colorado,3/3/2016,3/3/2016,0,2016,Q1,1
1969647,AES/PHEAA,Empréstimo Estudantil,Lidando com meu credor ou agente,TX,Web,06/15/2016,06/15/2016,Yes,No,Texas,6/15/2016,6/15/2016,0,2016,Q2,0
1998697,Citibank,Cartão de Crédito,Disputas de cobrança,FL,Phone,5/7/2016,07/29/2016,Yes,No,Florida,7/5/2016,7/29/2016,24,2016,Q3,0
1794728,TD Bank US Holding Company,Cartão de Crédito,Disputas de cobrança,AL,Phone,02/19/2016,02/23/2016,Yes,No,Alabama,2/19/2016,2/23/2016,4,2016,Q1,0
1955472,"Enova International, Inc.",Empréstimo Consignado,Recebi um empréstimo que não solicitei,TX,Web,6/6/2016,6/6/2016,Yes,No,Texas,6/6/2016,6/6/2016,0,2016,Q2,0
546559,Capital One,Cartão de Crédito,Cheques de conveniência,CA,Web,09/28/2013,09/28/2013,Yes,No,California,9/28/2013,9/28/2013,0,2013,Q3,0
1582918,Ally Financial Inc.,Empréstimo Pessoal,Gerenciamento do empréstimo ou leasing,NC,Web,09/28/2015,09/28/2015,Yes,No,North Carolina,9/28/2015,9/28/2015,0,2015,Q3,0
1788777,"OneMain Financial Holdings, LLC",Empréstimo Pessoal,Problemas ao não conseguir pagar,WA,Web,02/16/2016,02/19/2016,Yes,No,Washington,2/16/2016,2/19/2016,3,2016,Q1,0
1587486,Citibank,Empréstimo Pessoal,Gerenciamento do empréstimo ou leasing,NY,Web,09/30/2015,09/30/2015,Yes,No,New York,9/30/2015,9/30/2015,0,2015,Q3,0
1649650,Regions Financial Corporation,Conta Bancária ou Serviço Bancário,Uso de cartão de débito ou caixa eletrônico,AL,Email,10/11/2015,11/13/2015,Yes,No,Alabama,11/10/2015,11/13/2015,3,2015,Q4,0
1785609,Capital One,Conta Bancária ou Serviço Bancário,Uso de cartão de débito ou caixa eletrônico,NY,Web,12/2/2016,12/2/2016,Yes,No,New York,2/12/2016,2/12/2016,0,2016,Q1,0
1111734,"Seterus, Inc.",Empréstimo Imobiliário,Decisão de crédito / Subscrição,SC,Web,11/11/2014,11/11/2014,Yes,No,South Carolina,11/11/2014,11/11/2014,0,2014,Q4,0
1039982,CAC Financial Corp,Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",FL,Web,09/22/2014,09/29/2014,Yes,No,Florida,9/22/2014,9/29/2014,7,2014,Q3,0
2038782,Ditech Financial LLC,Empréstimo Imobiliário,Decisão de crédito / Subscrição,GA,Web,07/31/2016,07/31/2016,Yes,No,Georgia,7/31/2016,7/31/2016,0,2016,Q3,0
989933,"Navient Solutions, Inc.",Empréstimo Estudantil,Lidando com meu credor ou agente,UT,Web,08/19/2014,08/22/2014,Yes,No,Utah,8/19/2014,8/22/2014,3,2014,Q3,0
1830936,"Travelex NY, Inc.",Cartão Pré-Pago,Fraude ou golpe,CO,Web,03/14/2016,03/16/2016,Yes,No,Colorado,3/14/2016,3/16/2016,2,2016,Q1,0
2073726,Bank of America,Conta Bancária ou Serviço Bancário,Problemas causados por fundos insuficientes,RI,Web,08/20/2016,08/20/2016,Yes,No,Rhode Island,8/20/2016,8/20/2016,0,2016,Q3,0
1666095,"Commonwealth Financial Systems, Inc.",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",FL,Web,11/20/2015,11/20/2015,Yes,No,Florida,11/20/2015,11/20/2015,0,2015,Q4,0
1735199,Ocwen,Empréstimo Imobiliário,"Aplicação, originador, corretor hipotecário",CA,Web,10/1/2016,10/1/2016,Yes,No,California,1/10/2016,1/10/2016,0,2016,Q1,0
716720,Wells Fargo & Company,Cobrança de Dívidas,Táticas de comunicação,MO,Web,02/15/2014,02/25/2014,Yes,No,Missouri,2/15/2014,2/25/2014,10,2014,Q1,0
1832460,Bank of America,Cartão de Crédito,Disputas de cobrança,MI,Email,03/15/2016,03/16/2016,Yes,Yes,Michigan,3/15/2016,3/16/2016,1,2016,Q1,1
1441393,Bank of America,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",FL,Web,06/27/2015,06/27/2015,Yes,No,Florida,6/27/2015,6/27/2015,0,2015,Q2,0
2090243,KeyCorp,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",NY,Web,08/31/2016,08/31/2016,Yes,No,New York,8/31/2016,8/31/2016,0,2016,Q3,0
708876,CNG Financial Corporation,Empréstimo Consignado,Pagamento não creditado na conta,TX,Web,11/2/2014,12/2/2014,Yes,No,Texas,2/11/2014,2/12/2014,1,2014,Q1,0
1717020,"Lakeview Loan Servicing, LLC",Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",MD,Web,12/26/2015,12/26/2015,Yes,No,Maryland,12/26/2015,12/26/2015,0,2015,Q4,0
1424760,Wells Fargo & Company,Empréstimo Pessoal,Gerenciamento do empréstimo ou leasing,WY,Web,06/16/2015,06/16/2015,Yes,No,Wyoming,6/16/2015,6/16/2015,0,2015,Q2,0
699215,"Amsher Collection Services, Inc.",Cobrança de Dívidas,Táticas de comunicação,PA,Web,4/2/2014,4/2/2014,Yes,No,Pennsylvania,2/4/2014,2/4/2014,0,2014,Q1,0
818398,First Citizens,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",CA,Email,04/22/2014,04/24/2014,Yes,Yes,California,4/22/2014,4/24/2014,2,2014,Q2,1
1387148,"Portfolio Recovery Associates, Inc.",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",PA,Web,05/21/2015,05/21/2015,Yes,Yes,Pennsylvania,5/21/2015,5/21/2015,0,2015,Q2,1
1685264,JPMorgan Chase & Co.,Conta Bancária ou Serviço Bancário,Depósitos e saques,AZ,Phone,7/12/2015,8/12/2015,Yes,No,Arizona,12/7/2015,12/8/2015,1,2015,Q4,0
1038047,Delbert Services,Empréstimo Consignado,Cobranças ou juros inesperados,NJ,Web,09/21/2014,09/26/2014,Yes,No,New Jersey,9/21/2014,9/26/2014,5,2014,Q3,0
741620,"Expert Global Solutions, Inc.",Cobrança de Dívidas,Contato inadequado ou compartilhamento de informações,IA,Web,4/3/2014,4/3/2014,Yes,No,Iowa,3/4/2014,3/4/2014,0,2014,Q1,0
1376124,Radius Global Solutions LLC,Cobrança de Dívidas,Táticas de comunicação,CA,Phone,05/14/2015,05/15/2015,Yes,No,California,5/14/2015,5/15/2015,1,2015,Q2,0
1196261,JPMorgan Chase & Co.,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",OR,Web,01/16/2015,01/16/2015,Yes,No,Oregon,1/16/2015,1/16/2015,0,2015,Q1,0
1085913,Bank of America,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",CO,Email,10/24/2014,10/30/2014,Yes,Yes,Colorado,10/24/2014,10/30/2014,6,2014,Q4,1
380069,Barclays PLC,Cartão de Crédito,Falência,CA,Phone,11/4/2013,12/4/2013,Yes,No,California,4/11/2013,4/12/2013,1,2013,Q2,0
2094875,"Harpeth Financial Services, LLC",Empréstimo Consignado,Cobranças ou juros inesperados,TN,Web,3/9/2016,3/9/2016,Yes,No,Tennessee,9/3/2016,9/3/2016,0,2016,Q3,0
799509,Nationstar Mortgage,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",MD,Web,8/4/2014,8/4/2014,Yes,No,Maryland,4/8/2014,4/8/2014,0,2014,Q2,0
1619567,Capital One,Cartão de Crédito,Conta inadimplente,IL,Web,10/22/2015,10/22/2015,Yes,No,Illinois,10/22/2015,10/22/2015,0,2015,Q4,0
625590,"Diversified Consultants, Inc.",Cobrança de Dívidas,Contato inadequado ou compartilhamento de informações,AL,Web,9/12/2013,9/12/2013,No,No,Alabama,12/9/2013,12/9/2013,0,2013,Q4,0
1331002,Ocwen,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",WI,Phone,04/15/2015,04/20/2015,Yes,No,Wisconsin,4/15/2015,4/20/2015,5,2015,Q2,0
677601,Bank of America,Conta Bancária ou Serviço Bancário,Depósitos e saques,FL,Web,01/21/2014,01/21/2014,Yes,No,Florida,1/21/2014,1/21/2014,0,2014,Q1,0
695455,Wells Fargo & Company,Cobrança de Dívidas,Contato inadequado ou compartilhamento de informações,MO,Web,1/2/2014,01/31/2014,Yes,Yes,Missouri,2/1/2014,1/31/2014,-1,2014,Q1,1
417770,Capital One,Cartão de Crédito,Aumento/redução da linha de crédito,NC,Web,05/28/2013,05/28/2013,Yes,No,North Carolina,5/28/2013,5/28/2013,0,2013,Q2,0
443948,Experian,Empréstimo Estudantil,Obtendo um empréstimo,CO,Web,06/26/2013,06/27/2013,Yes,No,Colorado,6/26/2013,6/27/2013,1,2013,Q2,0
1923869,"Big Picture Loans, LLC",Empréstimo Consignado,Cobranças ou juros inesperados,ND,Web,05/13/2016,05/14/2016,Yes,No,North Dakota,5/13/2016,5/14/2016,1,2016,Q2,0
293079,BB&T Financial,Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",DE,Web,4/2/2013,4/2/2013,Yes,Yes,Delaware,2/4/2013,2/4/2013,0,2013,Q1,1
2147510,Bank of the West,Empréstimo Imobiliário,"Aplicação, originador, corretor hipotecário",CA,Web,5/10/2016,5/10/2016,Yes,Yes,California,10/5/2016,10/5/2016,0,2016,Q4,1
1343156,U.S. Bancorp,Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",WI,Email,04/22/2015,04/27/2015,Yes,No,Wisconsin,4/22/2015,4/27/2015,5,2015,Q2,0
751077,Wells Fargo & Company,Empréstimo Imobiliário,Processo de liquidação e custos,IL,Web,10/3/2014,10/3/2014,Yes,No,Illinois,3/10/2014,3/10/2014,0,2014,Q1,0
1194682,Capital One,Cartão de Crédito,Fechamento/cancelamento de conta,CO,Web,01/15/2015,01/15/2015,Yes,No,Colorado,1/15/2015,1/15/2015,0,2015,Q1,0
1956769,Synchrony Financial,Cartão de Crédito,Problema de transação,NJ,Web,7/6/2016,10/6/2016,Yes,No,New Jersey,6/7/2016,6/10/2016,3,2016,Q2,0
2019814,Experian,Relatório de Crédito,Uso indevido do meu relatório de crédito,CA,Web,07/19/2016,07/19/2016,Yes,No,California,7/19/2016,7/19/2016,0,2016,Q3,0
1832228,KeyCorp,Conta Bancária ou Serviço Bancário,Depósitos e saques,,Fax,03/15/2016,03/17/2016,Yes,No,,3/15/2016,3/17/2016,2,2016,Q1,0
1287501,"Aldous & Associates, PLLC",Cobrança de Dívidas,"Modificação de empréstimo, cobrança, execução hipotecária",GA,Web,03/17/2015,03/17/2015,Yes,No,Georgia,3/17/2015,3/17/2015,0,2015,Q1,0
1405763,"SunTrust Banks, Inc.",Conta Bancária ou Serviço Bancário,"Abertura, fechamento ou gerenciamento de conta",GA,Phone,4/6/2015,4/6/2015,Yes,No,Georgia,6/4/2015,6/4/2015,0,2015,Q2,0
1595874,Citibank,Cartão de Crédito,Conta inadimplente,CA,Web,6/10/2015,6/10/2015,Yes,No,California,10/6/2015,10/6/2015,0,2015,Q4,0
1588972,JPMorgan Chase & Co.,Empréstimo Pessoal,Problemas ao não conseguir pagar,CA,Web,1/10/2015,1/10/2015,Yes,No,California,10/1/2015,10/1/2015,0,2015,Q4,0
577437,Accurate Financial Partners,Cobrança de Dívidas,Declarações ou representações falsas,DE,Web,10/30/2013,11/19/2013,Yes,No,Delaware,10/30/2013,11/19/2013,20,2013,Q4,0
1554302,"Select Portfolio Servicing, Inc",Empréstimo Imobiliário,"Serviço do empréstimo, pagamentos, conta garantia (escrow)",GA,Web,7/9/2015,09/14/2015,Yes,No,Georgia,9/7/2015,9/14/2015,7,2015,Q3,0
